x,"y"
"-58.618159876999364",7.667838430549928
"-38.59553109580225",5.411319253414698
"-24.400970894615142",3.810535601058377
"-14.22108328764511",2.66327977878954
"-7.090530023122213",1.86323579890825
"-2.0384613000881973",1.2952891468618153
"1.285027532120807",0.9198580010011683
"3.3627100665061627",0.6851568258206003
"4.528618864866153",0.5534523134132682
"5.084817763581322",0.49617799337322166
"5.219488808371671",0.48377070868394134
"5.048134609425281",0.5031273867130706
"4.696106767419132",0.542893494791543
"4.238199208600509",0.5891015708803135
"3.712765726681128",0.6708264642082429
"2.215144215870897",0.8127800052442138
"1.7638871540606886",0.8775794140783303
"1.364837310195227",0.9226572668112807
"1.0094799885580799",0.9824568901814026
"0.7017114013968683",1.033852971323687
"0.34495947653214554",1.0741527257991463
"0.02370837405544611",1.1074884984863291
"-0.22401635241114604",1.1354722175871848
"-0.4774957688732088",1.1611708183356773
"-0.7193379180472459",1.1884900240757077
"-0.9956811518199803",1.2279936115944798
"-1.2050889132559415",1.2599174513122458
"-1.4729231722724128",1.298422802793736
"-1.6893586565278542",1.3311034778670354
"-1.7573006602941545",1.3469913708850811
"-1.8254861624275935",1.3658234368668212
"-1.8824062596839168",1.3752070034087391
"-1.9777246072799213",1.3859744463779176
"-2.0237272055493327",1.382976591737981
"-1.9356655383661887",1.3707788848895142
"-1.9051437391242176",1.368182903864032
"-1.9890492479321116",1.448031489118257
"-1.9244506686372194",1.4052620199756858
"-2.0237272055493327",1.382976591737981
"-2.069747801005936",1.3653789182617817
"-2.143320659817406",1.354347333794189
"-2.233268932802556",1.3313229720388076
"-2.343810874591788",1.3074860432409245
"-2.6685795332650004",1.2994876880169721
"-2.7667041310099876",1.2855813925770545
"-2.540164477604824",1.1487963576553601
"1.8115322638316123",-2.3942101260994963
"1.1877449882005182",-1.898560082000428
"0.8293814211818549",-1.45687456794832
"0.6156924745536457",-1.2168745202736522
"118.76124240184977",-98.75165886391265
"93.92951252651903",-78.18707456318084
"74.82575516674216",-62.354751972539404
"58.70360515839909",-48.97948132344879
"46.888139257705426",-39.19323424948154
"37.544074753879535",-31.420015851827138
"30.22597196729518",-25.333619055564828
"24.424837071821887",-20.527324187742842
"19.73963230912255",-16.631393649734214
"16.01170937522348",-13.50698939238636
"13.148219470334437",-11.03147479201926
"10.658974279516578",-8.984198946389835
"75.37213785130271",-62.43332483135087
"59.85643274296201",-49.61946740244569
"47.84340873876667",-39.68419987604587
"38.367179089890584",-31.862533193487643
"30.853377392672407",-25.628761149912993
"37.972665967438196",-31.477412266692088
"25.65021560868633",-21.310774355796045
"16.66120616910205",-13.885839956139307
"9.908459273914804",-8.429131510571855
"5.076872422588255",-4.48067447736645
"1.6840220733713136",-1.69291730828824
"-0.8404163190388788",0.2813896212247629
"-2.4296475650163285",1.6155805582703635
"-3.4915783890729672",2.4757986698767613
"-4.218236990774952",3.014837882291245
"-4.5662370384496205",3.2972415913804203
"-5.008583108865106",3.471765869705132
"-5.562687659412172",3.5610999022669305
"-5.298116969798098",3.501500250292008
"-4.860564587256563",3.379924888560464
"-4.744479988558079",3.261543109818598
"-4.621428571428571",3.1261428571428573
"-4.469760673166312",2.978380372339158
"-4.123391695072825",2.811873876665634
"-3.747828418869634",2.648050988057496
"-3.3943559152344407",2.5058902052394467
"-3.0464137922814727",2.357993039498463
"-2.7443542466210586",2.226760387118305
"-2.436569569259374",2.1001124883793
"-2.189454125050656",1.9825309289409077
"-1.940161855498082",1.8685923577507095
"-1.76398822435699",1.7822838549736608
"-1.5783033777502333",1.708002788968082
"-1.3800458868680143",1.608569998331387
"-1.2201269338037248",1.5348754499296802
"-1.0123573931491499",1.465405187003886
"-0.7914838740435265",1.4064454005863987
"-0.6117428666777917",1.3685950275321215
"-0.42036769087745357",1.2886063502657872
"-0.2975935019427427",1.2317744511453843
"-0.1864218969750419",1.1966235846582922
"-0.024321351100093484",1.1642011155872334
"0.39187957378846844",1.1797691592572288
"0.7240374484517645",1.1748865104526716
"0.8248611475292604",1.177802722223547
"0.8970993540082475",1.1886702581583275
"0.9692687897785509",1.1948881552287196
"1.0567198636504496",1.2111946079950417
"1.179996543586565",1.1992689089652218
"1.3177987413887626",1.1242579199542324
"1.4320739672475022",1.0736453481442636
"1.6271072203284778",0.956058258444376
"1.906291387571213",0.7695300469595487
"2.192827822936283",0.5709953755571983
"2.2951965388190967",0.5137092798741401
"2.413771304617291",0.5645925007747139
"2.4136046816524046",0.6055557674429697
"2.4280783533169648",0.6225041119401208
"2.4423620414292864",0.652233176801507
"2.456381373507186",0.6785291411408556
"2.4997151438583103",0.7021618078234136
"2.57219649114443",0.7061129889633146
"2.6445441109866263",0.7104681652404004
"2.7024416581249566",0.7100389978784771
"2.775018950680556",0.7045256370527523
"2.8327820552549414",0.7185561011656455
"2.891071726538104",0.7296196753355109
"2.9645628232938424",0.7290123477390291
"3.023607542132487",0.719333222092442
"3.082951777073252",0.7023517437009854
"3.128111844771282",0.7018984767943551
"3.2018700388548544",0.698510977092322
"3.261335248265833",0.7201176849181196
"3.3056217968582393",0.7476242044289771
"3.3499748516125956",0.7759565445400592
"3.3946027508283487",0.7889059855545755
"3.454720745631808",0.8057259898452964
"3.5292412576577443",0.8050301542275519
"3.6335038497294456",0.7984004910490817
"3.74004469500131",0.7805227288980005
"3.8150089390002617",0.7893045457796007
"3.9063301232390164",0.7765164120044823
"3.995528354508833",0.7668940192128912
"4.133978212676694",0.649495053753189
"4.216225358155945",0.625667135467569
"4.243206359800721",0.6585452075039926
"4.356781363972255",0.6014098829586907
"4.454218493003743",0.5668012443088375
"4.4572528664394175",0.5727269910133259
"4.480864222545349",0.6097634859717298
"4.531606278753784",0.5770315129555916
"4.500781864556267",0.6111709375223473
"4.500662081952754",0.6204900240757077
"4.470196538819099",0.626709279874139
"4.412099711568259",0.6546424399895124
"4.466660627875378",0.6578031512955598
"4.466660627875378",0.6578031512955598
"4.393741984696432",0.7818735906176262
"4.438035684489047",0.7648237467521641
"4.428425901647159",0.7924648518509683
"4.418818025791996",0.8199575933827565
"4.395760649328977",0.8488214822054309
"4.372833901456461",0.8775224666873267
"4.393246883268575",0.8893924817048463
"4.496050034564136",0.842307310910347
"4.4998150222879065",0.7823912660008109
"4.443138185025387",0.8388492050249095
"4.506317370265309",0.8055085933589194
"4.469937665371505",0.7788496340969224
"4.460022287907321",0.8062660008104695
"4.4069074634692855",0.8595993420895811
"4.334464971037639",0.9476252532716751
"4.276022860003336",1.033421491740364
"4.231227741889349",1.1264816810087959
"4.189933255464709",1.207192724845654
"4.2085382946771235",1.3237206741198073
"4.160324664489523",1.4117411027150735
"4.106846320707492",1.5033562489571164
"4.102139996662773",1.5805082596362425
"4.062835212509832",1.6204204667350013
"4.008682510548022",1.67250067936402
"3.9915863745798665",1.7785800576863495
"3.9530560654096454",1.8562381111296518
"3.99022740816667",1.924307644633025
"3.9906502824724086",1.9864080236466355
"4.057979547567399",2.061191199256276
"4.102739267240351",2.1278850087006274
"4.252535934781054",2.2337042740339927
"4.287340230268647",2.3009300850992833
"4.320086767895877",2.3782494577006514
"4.3483300755643475",2.4669201210936573
"4.288547114490714",2.544034492622346
"4.26309646969083",2.6070946580534433
"4.235524182975375",2.6402185645157457
"4.259449119210507",2.606858525422517
"4.307163476436796",2.5506815332173254
"4.3192776095921435",2.5482019737312585
"4.299600486281613",2.5990821672904105
"4.260560534909774",2.6723903840194523
"4.302245834425878",2.689274081666707
"4.371739648637696",2.713655335987223
"4.413984410383542",2.7080128721603782
"4.437485399632905",2.7236359085599875
"4.45098078710877",2.750694762937714
"4.467761912707681",2.7971231913422816
"4.4618806464685",2.844685704750781
"4.468230793068105",2.8916442993015656
"4.486635360301304",2.9277689685585573
"4.4959341851207375",2.9753203976067315
"4.509632428309216",3.0025970775428488
"4.535398798598367",3.029973469047222
"4.532638912064074",3.069692641414985
"4.53486090915592",3.0998212676694235
"4.537004958165479",3.130014254725751
"4.55157302567281",3.1606186026554792
"4.566035970537056",3.1914014922171106
"4.567893256418204",3.2219046506638707
"4.60208576672785",3.2417273485733364
"4.630740625968393",3.2603792996591263
"4.658840909632667",3.290177230578533
"4.686527138804797",3.3201886009868664
"4.7264658768563335",3.33995478057734
"4.799115515720721",3.389812876927846
"4.843995971490549",3.432113418035327
"4.849269743271912",3.458813973445211
"4.848680484374628",3.504658315653978
"4.867461562298871",3.5394904531477214
"4.873416605086886",3.5851881242401866
"4.911508068937569",3.636672236657054
"4.936466234416343",3.659926962408525
"4.967249290839312",3.6800051727014855
"4.997957974780102",3.702869562108175
"5.028458797168126",3.725905580319897
"5.070542656909252",3.7477812924602514
"5.110536816762414",3.7792356558842464
"5.162167767156921",3.8003477151915335
"5.17811244070463",3.834852113179662
"5.19916521656218",3.868946151462421
"5.221752878358084",3.9306260637410313
"5.23715274963648",3.9535160782818046
"5.239393578222211",3.9871796143119362
"5.251148125193678",4.044675859931825
"5.282206383638054",4.157343352959406
"5.28288467497795",4.242572286715454
"5.3077924244952435",4.410749374269981
"5.319691902457628",4.579969988796455
"5.326897451788992",4.739378250816428
"5.343375128125671",4.809415031822841
"5.360020500107268",4.86640509165455
"5.382412219017426",4.827329360444328
"5.391248837929964",4.7898404090486535
"5.4038014588448435",4.756246501871232
"5.390209887726157",4.730670734905008
"5.3807874663297675",4.73173511954423
"5.389119925627519",4.721469786179113
"5.3974526232986095",4.71118590736812
"5.405785559343043",4.700883483111249
"5.369863173702655",4.723645085933589
"5.346823675240161",4.749118066315464
"5.323881552287192",4.761015232056448
"5.267745941693883",4.772365736216061
"5.155337298276559",4.758758194083574
"4.966450382589211",4.758160234559367
"4.820904269266525",4.697647851064337
"4.869625038735668",4.652171986365046
"4.789110629067245",4.56019305856833
"4.6771184238754735",4.499186622488141
"4.498029486782198",4.489305928344974
"4.322237848918977",4.514895354103598
"4.29184596314748",4.533384067125933
"4.301336559319205",4.551015684965794
"4.371677671569213",4.535477151915331
"4.513138423398727",4.485830659579033
"4.574738504445664",4.484344354127433
"4.612922576339063",4.4946235608209575
"4.7445666372672886",4.420715620604992
"4.70442170627637",4.3549912516984115
"4.472652618531145",4.379626278277037
"4.53428273461896",4.337803246644896
"4.4919117541894105",4.381265524063789
"4.544009439584276",4.328065600343258
"4.58551345617506",4.267053109580225
"4.606508426497581",4.217644418488236
"4.6197325451121545",4.18180799027437
"4.6197325451121545",4.18180799027437
"4.594280470072228",4.17797942838073
"4.500149698457726",4.236353459989035
"4.415371147290887",4.280124740768992
"4.403350814044956",4.3183066673023305
"4.340041000214538",4.373810183309098
"4.357076350980906",4.34345989368549
"4.29483814450192",4.38559235775071
"4.236108078472503",4.409791494839218
"4.271772186598651",4.356123882624968
"4.225005244213487",4.3705920001907
"4.137197921384473",4.39000171628805
"4.0961049796190805",4.383032585635624
"3.999761507473004",4.4065547186002725
"3.9298899907034395",4.4265587232723895
"3.9378706109508705",4.3976664680222175
"4.004496436318565",4.350177254415866
"4.027511382327002",4.307614454959358
"3.95196991728445",4.356740435269719
"3.927353221615693",4.327919358298969
"3.7876216299969014",4.399037186241091
"3.66839682009964",4.446727396248004
"3.568614693332698",4.445776858716123
"3.461521656217969",4.494615146242044
"3.363846868966176",4.529713594431599
"3.269707396724751",4.567764534814426
"3.2763819694405383",4.522482777526162
"3.230503086934757",4.422859836475888
"3.2369302281232866",4.3548282520082955
"3.1354496913065235",4.369014016352412
"3.1407312102214493",4.324111844771282
"3.1253836618912536",4.296151104860433
"3.058578579771639",4.310586493766539
"2.9220241472193758",4.382521346332626
"2.8650649567352375",4.405946365998428
"2.7996143119353527",4.419006531429526
"2.6880005244213505",4.424559200019069
"2.5673919572834976",4.460905723343901
"2.5019401206169114",4.464058616004386
"2.4922600176396275",4.434170627637005
"2.4346298062024756",4.429801077447499
"2.32053431384234",4.478430383065959
"2.235066625348622",4.520816547877286
"2.0875430859812623",4.614147910657673
"1.9701040499630522",4.721904912874544
"1.9056502824724075",4.753408023646635
"1.8566540726085203",4.732313151057187
"1.7571045982217344",4.774262258349026
"1.6505135753617306",4.811043836857286
"1.624679626230602",4.780925079259136
"1.4894550785440157",4.804394889275583
"1.3587919239112296",4.889988319706324
"1.2398473218755226",4.935878358084432
"1.1427620318943532",4.984113918619342
"1.0764031846678261",5.022832232843078
"0.9723380849085821",5.060096994112179
"0.9006005816309496",5.078274749112059
"0.823599199065577",5.091982312698147
"0.750185096898763",5.14259946127625
"0.6890484136254207",5.127033419942313
"0.6278766894710499",5.090193559152344
"0.5245690210006907",5.03253016614622
"0.4948653190627167",4.999478176920693
"0.4568360706538583",4.982153703129842
"0.40534659483683444",4.976034921694358
"0.34744821339181564",4.985528998116851
"0.2831327024385589",5.041275750280089
"0.2255204881886008",5.1225060189268445
"0.18149305141712987",5.1408405997473245
"0.23811720817143767",5.113481204262117
"0.25988129007651695",5.050235632046912
"0.2266217730209057",5.099826058973565
"0.2067839860789971",5.11620588305404
"0.16767419131844344",5.158947915425139
"0.18045624657338374",5.157504016590785
"0.22576172200900982",5.118738027698982
"0.25187230340158895",5.063334795356487
"0.27107232247145396",5.034573311720818
"0.2832660723224725",5.0308995733117206
"0.32149448165717043",4.996729327072061
"0.3402748444613952",4.978617100903436
"0.35818204572000667",5.02243684298348
"0.3580604753164405",5.010895020380921
"0.37642225453505274",5.013348597172893
"0.36982944387499883",5.039269266525231
"0.36903756763843515",5.089877237729733
"0.3805872327238914",5.139313294081191
"0.38019010273890874",5.169210006912827
"0.3984508116612226",5.171526852756788
"0.3926069700364723",5.164177731162546
"0.39907832947963096",5.127705966484709
"0.3936763128411719",5.071982860956831
"0.38219780219780186",5.01301098901099
"0.3828504684036131",4.963233558198852
"0.38933505756716086",4.937732521274821
"0.4018372625205587",4.916060975900456
"0.3958742342256451",4.9009845772448815
"0.35925675192486634",4.893824700245525
"0.3103505279969474",4.906728921837383
"0.3107363352482649",4.876713117684918
"0.2934935996758123",4.870197945221806
"0.32437224380825275",4.832839431717956
"0.31925985077828795",4.81658360944912
"0.3078193606827002",4.806653738885843
"0.30831994469738605",4.767708302543444
"0.30325653738885805",4.714641391146815
"0.2629824080474839",4.6919686539057475
"0.256999713951992",4.641422254535053
"0.23986972896951197",4.582135086171963
"0.21138614097399322",4.542158232223309
"0.18310207146432675",4.502658840075327
"-0.30008450334914605",4.8305743605635145
"-0.3066764797025104",4.774430120855284
"-0.2706344306452776",4.6923587042025225
"-0.2341376844413727",4.618911849538748
"-0.20316583633286528",4.550302066696862
"-0.18114192748682956",4.488841958475364
"-0.11940370908917716",4.369608567137851
"-0.10193761769683696",4.295746656813903
"-0.1199791423327219",4.234377273485734
"-0.1251417129508224",4.1800252675740746
"-0.12999749707992656",4.125805272818288
"-0.09522407093990691",4.048432719124693
"-0.09261149912993746",4.024174632309123
"-0.030719291554432742",3.958960882934853
"-0.05371278396224047",3.9028545922624023
"-0.08961216657529117",3.8558265595575794
"-0.0730883649972582",3.8102747967867283
"-0.056234297156205676",3.787028318752831
"-0.058167385759577396",3.777422612095063
"-0.07300767562155712",3.76899716335725
"-0.06275273533408025",3.711162808991443
"-0.04117923291459155",3.587744320755167
"0.008572739624799557",3.537040857190533
"0.0742193273104339",3.460736335248266
"0.08370003098853519",3.385137589092036
"0.08881778741865515",3.3019761388286333
"0.03649638864389379",3.233580963505042
"0.13443302901003493",3.170110343019237
"0.12908190507973574",3.124427784796549
"0.06118268932802554",3.091986770279613
"0.025476746680651443",3.134909108245334
"-0.04358132106505108",3.1226267788610524
"-0.1525766966222498",2.9754669972110324
"-0.17894603227575137",2.9180013110533722
"-0.2499077495172943",2.883822912445473
"-0.307421992324379",2.8784310028366438
"-0.44447545946461425",2.871190746346929
"-0.5172961312006864",2.844639007413411
"-0.5148504207289452",2.7983627327119738
"-0.5631437867988853",2.820586612953208
"-0.6094668780243624",2.8365231102953454
"-0.5466807704226356",2.751763938881076
"-0.48899632905055934",2.65591440013349
"-0.4459929441491272",2.578251054802031
"-0.41083800147791527",2.554196514981765
"-0.3896175299754473",2.515243832089819
"-0.35232974184167326",2.4632539152821153
"-0.305115134323378",2.3979574503587524
"-0.2388492526995775",2.358471860027175
"-0.17583013515768448",2.2795845152678127
"-0.12976687087316124",2.2198625539319683
"-0.09717885151724755",2.1395146480417635
"-0.08850814044957274",2.0579333269767113
"-0.07924316464446654",1.996118209339468
"-0.11089378083955102",1.950536149317061
"-0.07378370003098791",1.8693718624109084
"-0.06294343400634136",1.8379991656933095
"-0.06250828347357629",1.8151444542442376
"-0.07264928130437952",1.79611408548068
"-0.0719054372958928",1.7632430216204622
"-0.06010595694977528",1.7212434506924748
"-0.0749890348263454",1.685146909489643
"-0.08369955424185287",1.6278253200162096
"-0.1368980477223427",1.5936681127982653
"-0.16335081404495744",1.5806933326976715
"-0.24516578865819671",1.5808983576076856
"-0.2720746823675246",1.5634102881933691
"-0.3209744702152504",1.5358137827465375
"-0.3534559366880404",1.5018718743295751
"46.413343066911395",-37.17809060570665
"37.547900884365085",-29.9156888036042
"30.52969261757766",-24.157085647541184
"24.687858573097188",-19.591396986960977
"20.24260434792973",-16.026618268932804
"16.84757335939549",-13.26220736096875
"13.922036185073065",-10.877415198684181
"11.414981645252794",-9.001572000667442
"9.483913851874807",-7.417497675859932
"7.97372065028247",-6.151466591976351
"6.70682450954685",-5.162946842745105
"5.916894352935568",-4.610380658387165
"4.988421014993684",-3.8271549665085463
"4.213814569378559",-3.1837734976520218
"3.515517389335178",-2.6032528902767513
